"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1",TRUE,3.44512670252541e-18,49,1784,31,0.0173766816143498,0.63265306122449,"GO:0098815","GO:BP","modulation of excitatory postsynaptic potential",18198,19448,"GO:0009966, GO:0031644, GO:0042391, GO:0050804, GO:0060079"
"query_1",TRUE,5.60528389739143e-18,1217,1784,218,0.12219730941704,0.179129005751849,"GO:0006811","GO:BP","monoatomic ion transport",18198,2520,"GO:0006810"
"query_1",TRUE,5.96195583954197e-18,1142,1784,208,0.116591928251121,0.182136602451839,"GO:1901701","GO:BP","cellular response to oxygen-containing compound",18198,22188,"GO:0070887, GO:1901700"
"query_1",TRUE,7.27423600289346e-18,317,1784,87,0.0487668161434978,0.274447949526814,"GO:0048638","GO:BP","regulation of developmental growth",18198,13321,"GO:0040008, GO:0048589, GO:0050793"
"query_1",TRUE,7.27423600289346e-18,1389,1784,240,0.134529147982063,0.172786177105832,"GO:2000026","GO:BP","regulation of multicellular organismal development",18198,26054,"GO:0007275, GO:0050793, GO:0051239"
"query_1",TRUE,1.76819854655257e-17,443,1784,107,0.0599775784753363,0.241534988713318,"GO:0010720","GO:BP","positive regulation of cell development",18198,4396,"GO:0045597, GO:0048468, GO:0060284"
"query_1",TRUE,1.78854971308809e-17,154,1784,56,0.031390134529148,0.363636363636364,"GO:0002181","GO:BP","cytoplasmic translation",18198,736,"GO:0006412"
"query_1",TRUE,2.04637023048266e-17,931,1784,178,0.0997757847533632,0.191192266380236,"GO:0098609","GO:BP","cell-cell adhesion",18198,19347,"GO:0007155"
"query_1",TRUE,2.3594502738819e-17,265,1784,77,0.0431614349775785,0.290566037735849,"GO:0110053","GO:BP","regulation of actin filament organization",18198,19940,"GO:0007015, GO:0032956, GO:1902903"
"query_1",TRUE,2.4305391064024e-17,1536,1784,257,0.144058295964126,0.167317708333333,"GO:0045595","GO:BP","regulation of cell differentiation",18198,11842,"GO:0030154, GO:0050793, GO:0050794"
"query_1",TRUE,2.85279476173417e-17,1015,1784,189,0.105941704035874,0.186206896551724,"GO:0040012","GO:BP","regulation of locomotion",18198,10241,"GO:0040011, GO:0050789"
"query_1",TRUE,2.94648522355635e-17,1060,1784,195,0.109304932735426,0.183962264150943,"GO:0044093","GO:BP","positive regulation of molecular function",18198,11278,"GO:0065009"
"query_1",TRUE,3.29271791302551e-17,409,1784,101,0.0566143497757848,0.246943765281174,"GO:0043254","GO:BP","regulation of protein-containing complex assembly",18198,10941,"GO:0044087, GO:0051128, GO:0065003"
"query_1",TRUE,4.05932258619422e-17,202,1784,65,0.0364349775784753,0.321782178217822,"GO:0032271","GO:BP","regulation of protein polymerization",18198,7724,"GO:0043254, GO:0051258"
"query_1",TRUE,5.80443074258485e-17,46,1784,29,0.0162556053811659,0.630434782608696,"GO:1903539","GO:BP","protein localization to postsynaptic membrane",18198,23678,"GO:0062237, GO:0072657, GO:1990778"
"query_1",TRUE,6.52297296231301e-17,78,1784,38,0.0213004484304933,0.487179487179487,"GO:0050772","GO:BP","positive regulation of axonogenesis",18198,13675,"GO:0007409, GO:0031346, GO:0050769, GO:0050770"
"query_1",TRUE,6.7417951437754e-17,1636,1784,268,0.150224215246637,0.163814180929095,"GO:0009719","GO:BP","response to endogenous stimulus",18198,3654,"GO:0050896"
"query_1",TRUE,8.62519144491298e-17,282,1784,79,0.0442825112107623,0.280141843971631,"GO:0051258","GO:BP","protein polymerization",18198,14053,"GO:0065003"
"query_1",TRUE,1.11189645130069e-16,917,1784,174,0.0975336322869955,0.189749182115594,"GO:0030334","GO:BP","regulation of cell migration",18198,7017,"GO:0016477, GO:2000145"
"query_1",TRUE,1.11488323616584e-16,79,1784,38,0.0213004484304933,0.481012658227848,"GO:0051966","GO:BP","regulation of synaptic transmission, glutamatergic",18198,14490,"GO:0035249, GO:0050804"
"query_1",TRUE,1.24924791714713e-16,1188,1784,210,0.117713004484305,0.176767676767677,"GO:0040011","GO:BP","locomotion",18198,10240,"GO:0008150"
"query_1",TRUE,1.24924791714713e-16,404,1784,99,0.0554932735426009,0.245049504950495,"GO:0030900","GO:BP","forebrain development",18198,7193,"GO:0007420, GO:0048856"
"query_1",TRUE,1.32206084991115e-16,47,1784,29,0.0162556053811659,0.617021276595745,"GO:0062237","GO:BP","protein localization to postsynapse",18198,16377,"GO:0035418"
"query_1",TRUE,1.53064092096553e-16,747,1784,150,0.0840807174887892,0.200803212851406,"GO:0051248","GO:BP","negative regulation of protein metabolic process",18198,14043,"GO:0010605, GO:0019538, GO:0051172, GO:0051246"
"query_1",TRUE,2.3250478352489e-16,858,1784,165,0.0924887892376682,0.192307692307692,"GO:0030001","GO:BP","metal ion transport",18198,6883,"GO:0006812"
"query_1",TRUE,2.94203645719934e-16,606,1784,129,0.0723094170403587,0.212871287128713,"GO:0051640","GO:BP","organelle localization",18198,14308,"GO:0051179"
"query_1",TRUE,2.96940235399929e-16,532,1784,118,0.0661434977578475,0.221804511278195,"GO:0044057","GO:BP","regulation of system process",18198,11253,"GO:0003008, GO:0051239"
"query_1",TRUE,3.2037503090955e-16,288,1784,79,0.0442825112107623,0.274305555555556,"GO:0072659","GO:BP","protein localization to plasma membrane",18198,17998,"GO:0072657, GO:1990778"
"query_1",TRUE,3.53911879092535e-16,210,1784,65,0.0364349775784753,0.30952380952381,"GO:0007626","GO:BP","locomotory behavior",18198,3117,"GO:0007610"
"query_1",TRUE,3.59940707782869e-16,55,1784,31,0.0173766816143498,0.563636363636364,"GO:0048168","GO:BP","regulation of neuronal synaptic plasticity",18198,12985,"GO:0048167"
"query_1",TRUE,3.7153458703972e-16,189,1784,61,0.0341928251121076,0.322751322751323,"GO:0031345","GO:BP","negative regulation of cell projection organization",18198,7393,"GO:0030030, GO:0031344, GO:0051129"
"query_1",TRUE,6.97854128628779e-16,1001,1784,183,0.102578475336323,0.182817182817183,"GO:0006812","GO:BP","monoatomic cation transport",18198,2521,"GO:0006811"
"query_1",TRUE,8.52575846737332e-16,161,1784,55,0.0308295964125561,0.341614906832298,"GO:0030307","GO:BP","positive regulation of cell growth",18198,6999,"GO:0001558, GO:0016049, GO:0045927, GO:0048522"
"query_1",TRUE,8.82042983778101e-16,870,1784,165,0.0924887892376682,0.189655172413793,"GO:0140352","GO:BP","export from cell",18198,20313,"GO:0006810, GO:0009987"
"query_1",TRUE,9.13611247855514e-16,1524,1784,250,0.140134529147982,0.164041994750656,"GO:0009967","GO:BP","positive regulation of signal transduction",18198,3843,"GO:0007165, GO:0009966, GO:0010647, GO:0023056, GO:0048584"
"query_1",TRUE,1.49404496969414e-15,194,1784,61,0.0341928251121076,0.314432989690722,"GO:0008154","GO:BP","actin polymerization or depolymerization",18198,3161,"GO:0007015"
"query_1",TRUE,1.51572416999168e-15,24,1784,20,0.0112107623318386,0.833333333333333,"GO:0035235","GO:BP","ionotropic glutamate receptor signaling pathway",18198,9223,"GO:0007215, GO:1990806"
"query_1",TRUE,1.76220174057661e-15,47,1784,28,0.015695067264574,0.595744680851064,"GO:0099084","GO:BP","postsynaptic specialization organization",18198,19586,"GO:0006996, GO:0099173"
"query_1",TRUE,1.78548618798588e-15,1178,1784,205,0.114910313901345,0.17402376910017,"GO:0031399","GO:BP","regulation of protein modification process",18198,7414,"GO:0036211, GO:0051246"
"query_1",TRUE,2.0062840712412e-15,54,1784,30,0.0168161434977578,0.555555555555556,"GO:0099172","GO:BP","presynapse organization",18198,19631,"GO:0016043, GO:0050808"
"query_1",TRUE,2.16802158556757e-15,111,1784,44,0.0246636771300448,0.396396396396396,"GO:0061387","GO:BP","regulation of extent of cell growth",18198,15947,"GO:0001558, GO:0008361"
"query_1",TRUE,2.18739058936833e-15,32,1784,23,0.0128923766816144,0.71875,"GO:1990806","GO:BP","ligand-gated ion channel signaling pathway",18198,25964,"GO:0007165"
"query_1",TRUE,2.40539964387366e-15,608,1784,127,0.0711883408071749,0.208881578947368,"GO:0007169","GO:BP","transmembrane receptor protein tyrosine kinase signaling pathway",18198,2764,"GO:0007167"
"query_1",TRUE,2.69583872355358e-15,218,1784,65,0.0364349775784753,0.298165137614679,"GO:0051648","GO:BP","vesicle localization",18198,14316,"GO:0051640"
"query_1",TRUE,2.78464245150073e-15,1183,1784,205,0.114910313901345,0.173288250211327,"GO:0050790","GO:BP","regulation of catalytic activity",18198,13688,"GO:0065009"
"query_1",TRUE,2.86698525398263e-15,94,1784,40,0.0224215246636771,0.425531914893617,"GO:0030516","GO:BP","regulation of axon extension",18198,7068,"GO:0048638, GO:0048675, GO:0061387"
"query_1",TRUE,4.19049447491975e-15,661,1784,134,0.0751121076233184,0.202723146747353,"GO:0031329","GO:BP","regulation of cellular catabolic process",18198,7378,"GO:0009894, GO:0031323, GO:0044248"
"query_1",TRUE,4.550442405273e-15,254,1784,71,0.0397982062780269,0.279527559055118,"GO:0045927","GO:BP","positive regulation of growth",18198,12119,"GO:0040007, GO:0040008, GO:0048518"
"query_1",TRUE,6.81335367570787e-15,1606,1784,257,0.144058295964126,0.160024906600249,"GO:0051240","GO:BP","positive regulation of multicellular organismal process",18198,14038,"GO:0032501, GO:0048518, GO:0051239"
"query_1",TRUE,7.09470576864996e-15,163,1784,54,0.0302690582959641,0.331288343558282,"GO:0048639","GO:BP","positive regulation of developmental growth",18198,13322,"GO:0045927, GO:0048589, GO:0048638, GO:0051094"
"query_1",TRUE,7.46147122749988e-15,143,1784,50,0.0280269058295964,0.34965034965035,"GO:0001508","GO:BP","action potential",18198,328,"GO:0042391"
"query_1",TRUE,8.08906039355897e-15,973,1784,176,0.0986547085201794,0.180883864337102,"GO:2000145","GO:BP","regulation of cell motility",18198,26166,"GO:0040012, GO:0048870, GO:0050794"
"query_1",TRUE,9.77646507538572e-15,360,1784,88,0.0493273542600897,0.244444444444444,"GO:1901653","GO:BP","cellular response to peptide",18198,22153,"GO:0071417, GO:1901652, GO:1901701"
"query_1",TRUE,1.04241419578856e-14,64,1784,32,0.0179372197309417,0.5,"GO:0048814","GO:BP","regulation of dendrite morphogenesis",18198,13485,"GO:0022603, GO:0048813, GO:0050773"
"query_1",TRUE,1.54632143378236e-14,40,1784,25,0.0140134529147982,0.625,"GO:0060999","GO:BP","positive regulation of dendritic spine development",18198,15602,"GO:0051094, GO:0060996, GO:0060998"
"query_1",TRUE,1.56900728359072e-14,107,1784,42,0.023542600896861,0.392523364485981,"GO:0060079","GO:BP","excitatory postsynaptic potential",18198,14803,"GO:0060078, GO:0099565"
"query_1",TRUE,1.82527741157614e-14,832,1784,156,0.0874439461883408,0.1875,"GO:0051050","GO:BP","positive regulation of transport",18198,13899,"GO:0006810, GO:0048518, GO:0051049"
"query_1",TRUE,2.66043899906894e-14,113,1784,43,0.0241031390134529,0.380530973451327,"GO:0031644","GO:BP","regulation of nervous system process",18198,7516,"GO:0044057, GO:0050877"
"query_1",TRUE,3.03656562720981e-14,1202,1784,204,0.114349775784753,0.169717138103161,"GO:0051247","GO:BP","positive regulation of protein metabolic process",18198,14042,"GO:0010604, GO:0019538, GO:0051173, GO:0051246"
"query_1",TRUE,4.16815962609694e-14,1492,1784,240,0.134529147982063,0.160857908847185,"GO:0055085","GO:BP","transmembrane transport",18198,14701,"GO:0006810, GO:0009987"
"query_1",TRUE,4.56288700888724e-14,848,1784,157,0.0880044843049327,0.185141509433962,"GO:0045597","GO:BP","positive regulation of cell differentiation",18198,11844,"GO:0030154, GO:0045595, GO:0048522, GO:0051094"
"query_1",TRUE,4.67958654366993e-14,804,1784,151,0.0846412556053812,0.187810945273632,"GO:0032940","GO:BP","secretion by cell",18198,8206,"GO:0046903, GO:0140352"
"query_1",TRUE,4.73738300104339e-14,1997,1784,301,0.16872197309417,0.150726089133701,"GO:0045935","GO:BP","positive regulation of nucleobase-containing compound metabolic process",18198,12127,"GO:0006139, GO:0019219, GO:0031325, GO:0051173"
"query_1",TRUE,5.44795393735863e-14,115,1784,43,0.0241031390134529,0.373913043478261,"GO:0099565","GO:BP","chemical synaptic transmission, postsynaptic",18198,19694,"GO:0007166, GO:0007268, GO:0050877"
"query_1",TRUE,5.62200902920113e-14,254,1784,69,0.038677130044843,0.271653543307087,"GO:0006898","GO:BP","receptor-mediated endocytosis",18198,2581,"GO:0006897"
"query_1",TRUE,7.77317817640571e-14,80,1784,35,0.0196188340807175,0.4375,"GO:0046928","GO:BP","regulation of neurotransmitter secretion",18198,12853,"GO:0007269, GO:0050804, GO:0051588, GO:1903530"
"query_1",TRUE,8.48776197947826e-14,76,1784,34,0.0190582959641256,0.447368421052632,"GO:0008088","GO:BP","axo-dendritic transport",18198,3153,"GO:0010970"
"query_1",TRUE,8.50479446060877e-14,49,1784,27,0.0151345291479821,0.551020408163265,"GO:0099054","GO:BP","presynapse assembly",18198,19577,"GO:0007416, GO:0022607, GO:0099172"
"query_1",TRUE,1.05960643499809e-13,30,1784,21,0.0117713004484305,0.7,"GO:0099505","GO:BP","regulation of presynaptic membrane potential",18198,19652,"GO:0042391"
"query_1",TRUE,1.09618024480076e-13,610,1784,123,0.0689461883408072,0.201639344262295,"GO:0040008","GO:BP","regulation of growth",18198,10237,"GO:0040007, GO:0050789"
"query_1",TRUE,1.22115590386801e-13,206,1784,60,0.0336322869955157,0.29126213592233,"GO:0030705","GO:BP","cytoskeleton-dependent intracellular transport",18198,7123,"GO:0046907"
"query_1",TRUE,1.51615471363274e-13,174,1784,54,0.0302690582959641,0.310344827586207,"GO:1902905","GO:BP","positive regulation of supramolecular fiber organization",18198,23169,"GO:0051130, GO:0097435, GO:1902903"
"query_1",TRUE,1.58092778955379e-13,295,1784,75,0.0420403587443946,0.254237288135593,"GO:0048511","GO:BP","rhythmic process",18198,13221,"GO:0008150"
"query_1",TRUE,1.60801557660868e-13,670,1784,131,0.0734304932735426,0.195522388059701,"GO:0006886","GO:BP","intracellular protein transport",18198,2571,"GO:0008104, GO:0015031, GO:0046907"
"query_1",TRUE,1.63742851691008e-13,50,1784,27,0.0151345291479821,0.54,"GO:0048013","GO:BP","ephrin receptor signaling pathway",18198,12892,"GO:0007169"
"query_1",TRUE,1.96877737412972e-13,272,1784,71,0.0397982062780269,0.261029411764706,"GO:0098742","GO:BP","cell-cell adhesion via plasma-membrane adhesion molecules",18198,19410,"GO:0098609"
"query_1",TRUE,2.02053987106281e-13,417,1784,94,0.0526905829596413,0.225419664268585,"GO:0001558","GO:BP","regulation of cell growth",18198,353,"GO:0016049, GO:0040008, GO:0051128"
"query_1",TRUE,2.02053987106281e-13,54,1784,28,0.015695067264574,0.518518518518518,"GO:0097479","GO:BP","synaptic vesicle localization",18198,19212,"GO:0051648"
"query_1",TRUE,2.33427872467155e-13,165,1784,52,0.0291479820627803,0.315151515151515,"GO:0030041","GO:BP","actin filament polymerization",18198,6899,"GO:0008154, GO:0051258"
"query_1",TRUE,2.506107713714e-13,28,1784,20,0.0112107623318386,0.714285714285714,"GO:0099645","GO:BP","neurotransmitter receptor localization to postsynaptic specialization membrane",18198,19736,"GO:0097120, GO:0099072, GO:0099633"
"query_1",TRUE,2.506107713714e-13,28,1784,20,0.0112107623318386,0.714285714285714,"GO:0099633","GO:BP","protein localization to postsynaptic specialization membrane",18198,19726,"GO:0033365, GO:1903539"
"query_1",TRUE,2.74855930685164e-13,520,1784,109,0.0610986547085202,0.209615384615385,"GO:0009896","GO:BP","positive regulation of catabolic process",18198,3794,"GO:0009056, GO:0009893, GO:0009894"
"query_1",TRUE,3.69252122033738e-13,337,1784,81,0.0454035874439462,0.240356083086053,"GO:0006887","GO:BP","exocytosis",18198,2572,"GO:0016192, GO:0032940"
"query_1",TRUE,3.7483335279233e-13,97,1784,38,0.0213004484304933,0.391752577319588,"GO:0051588","GO:BP","regulation of neurotransmitter transport",18198,14260,"GO:0006836, GO:0051049"
"query_1",TRUE,4.14689076927754e-13,288,1784,73,0.0409192825112108,0.253472222222222,"GO:1903311","GO:BP","regulation of mRNA metabolic process",18198,23484,"GO:0016071, GO:0051252"
"query_1",TRUE,4.38695959681322e-13,41,1784,24,0.0134529147982063,0.585365853658537,"GO:0097106","GO:BP","postsynaptic density organization",18198,19034,"GO:0099084"
"query_1",TRUE,6.26305483952624e-13,950,1784,167,0.093609865470852,0.175789473684211,"GO:0007167","GO:BP","enzyme-linked receptor protein signaling pathway",18198,2762,"GO:0007166"
"query_1",TRUE,6.9056369862624e-13,1612,1784,250,0.140134529147982,0.155086848635236,"GO:1901700","GO:BP","response to oxygen-containing compound",18198,22187,"GO:0042221"
"query_1",TRUE,7.31933753953254e-13,32,1784,21,0.0117713004484305,0.65625,"GO:2000463","GO:BP","positive regulation of excitatory postsynaptic potential",18198,26459,"GO:0009967, GO:0060079, GO:0098815"
"query_1",TRUE,1.07746098634754e-12,337,1784,80,0.0448430493273543,0.237388724035608,"GO:0070588","GO:BP","calcium ion transmembrane transport",18198,16689,"GO:0006816, GO:0098655, GO:0098662"
"query_1",TRUE,1.38166434910318e-12,270,1784,69,0.038677130044843,0.255555555555556,"GO:0021537","GO:BP","telencephalon development",18198,6350,"GO:0030900, GO:0048856"
"query_1",TRUE,1.61212552527812e-12,50,1784,26,0.0145739910313901,0.52,"GO:1990089","GO:BP","response to nerve growth factor",18198,25740,"GO:0070848"
"query_1",TRUE,1.8086522723269e-12,162,1784,50,0.0280269058295964,0.308641975308642,"GO:0050905","GO:BP","neuromuscular process",18198,13782,"GO:0050877"
"query_1",TRUE,1.87020505940027e-12,141,1784,46,0.0257847533632287,0.326241134751773,"GO:0010977","GO:BP","negative regulation of neuron projection development",18198,4611,"GO:0010975, GO:0031175, GO:0031345"
"query_1",TRUE,2.0512696033293e-12,207,1784,58,0.0325112107623318,0.280193236714976,"GO:0043087","GO:BP","regulation of GTPase activity",18198,10870,"GO:0051336"
"query_1",TRUE,2.07232746741738e-12,592,1784,117,0.0655829596412556,0.197635135135135,"GO:0032870","GO:BP","cellular response to hormone stimulus",18198,8146,"GO:0009725, GO:0071310, GO:0071495"
"query_1",TRUE,2.81472796194038e-12,1083,1784,182,0.102017937219731,0.168051708217913,"GO:0019220","GO:BP","regulation of phosphate metabolic process",18198,5787,"GO:0006796, GO:0051174"
"query_1",TRUE,3.06028096279025e-12,1084,1784,182,0.102017937219731,0.16789667896679,"GO:0051174","GO:BP","regulation of phosphorus metabolic process",18198,13998,"GO:0006793, GO:0031323"
